,loc_x,loc_y,shot_made_flag,Region
22489,28.1,13.0,0.0,P
22490,35.8,15.6,0.0,RE
22491,33.7,22.9,0.0,RE
22493,33.9,3.8,1.0,RB
22495,7.300000000000001,7.9,1.0,LB
22496,38.5,20.9,0.0,RE
22497,30.2,13.5,1.0,P
22498,13.7,17.3,1.0,LE
22499,8.899999999999999,20.6,0.0,LW
22501,25.1,18.3,1.0,P
22503,39.8,10.9,0.0,RB
22505,6.100000000000001,19.4,0.0,LW
22506,36.2,4.1,0.0,RB
22507,41.1,2.6,0.0,RB
22511,23.0,7.6,1.0,P
22512,11.5,16.0,0.0,LE
22513,18.4,26.3,0.0,TK
22514,25.8,4.9,0.0,P
22516,43.9,16.0,0.0,RE
22517,33.2,15.1,1.0,RE
22519,20.1,19.6,1.0,TK
22520,36.3,9.9,1.0,RB
22521,40.8,4.8,0.0,RB
22522,16.6,2.8,0.0,LB
22524,9.6,21.4,1.0,LW
22525,11.0,16.6,0.0,LE
22526,14.7,8.2,0.0,LB
22528,24.8,1.8,1.0,P
22529,13.2,3.6,1.0,LB
22530,34.5,20.6,1.0,RE
22531,20.4,18.5,0.0,P
22532,38.5,8.9,1.0,RB
22533,32.5,7.1,0.0,RB
22534,25.0,1.5,1.0,P
22535,20.4,3.0,0.0,P
22536,39.3,12.5,0.0,RB
22537,10.7,10.0,0.0,LB
22538,30.1,1.3,0.0,P
22539,40.1,12.2,1.0,RB
22541,29.3,16.3,0.0,P
22542,41.3,8.4,0.0,RB
22543,5.0,4.6,0.0,LB
22544,17.0,22.4,0.0,LE
22547,40.6,19.4,0.0,RE
22549,42.9,13.2,0.0,RB
22550,7.100000000000001,17.4,0.0,LE
22553,14.2,6.4,0.0,LB
22554,31.9,12.2,1.0,RB
22556,10.8,16.9,0.0,LE
22557,35.5,1.0,0.0,RB
22558,30.2,13.8,0.0,P
22560,45.7,2.2,0.0,RB
22561,10.0,0.9,1.0,LB
22562,35.5,7.7,1.0,RB
22563,33.0,3.8,1.0,RB
22566,17.6,12.5,0.0,LB
22568,11.0,4.6,0.0,LB
22569,35.2,2.5,0.0,RB
22570,18.4,4.1,1.0,LB
22571,4.0,12.2,0.0,LB
22573,20.2,8.4,1.0,P
22574,20.4,11.0,1.0,P
22575,16.1,12.0,0.0,LB
22576,36.0,13.5,0.0,RB
22577,33.4,12.0,0.0,RB
22578,27.0,12.3,0.0,P
22580,25.0,14.6,1.0,P
22581,15.5,13.5,1.0,LB
22582,29.9,12.2,1.0,P
22586,27.0,17.6,0.0,P
22587,23.0,18.4,1.0,P
22589,31.2,1.2,0.0,RB
22591,21.2,15.6,0.0,P
22592,35.3,12.3,0.0,RB
22593,41.3,4.6,0.0,RB
22594,35.0,3.3,1.0,RB
22595,37.8,11.0,0.0,RB
22597,19.6,15.3,0.0,P
22598,23.7,3.5,0.0,P
22600,17.3,7.1,0.0,LB
22602,22.1,16.1,1.0,P
22603,4.300000000000001,4.5,1.0,LB
22604,23.0,10.4,0.0,P
22605,10.7,5.1,1.0,LB
22610,14.2,10.0,1.0,LB
22611,43.2,4.0,1.0,RB
22612,29.3,17.3,1.0,P
22613,35.3,13.8,1.0,RB
22614,26.0,19.6,0.0,TK
22616,16.5,14.5,0.0,LE
22617,14.8,4.8,0.0,LB
22618,42.4,4.5,1.0,RB
22619,17.0,15.0,0.0,LE
22620,47.5,17.3,0.0,RW
22622,34.7,14.3,0.0,RE
22624,41.4,7.6,1.0,RB
22627,25.5,22.2,0.0,TK
22628,25.1,14.3,0.0,P
22630,40.6,5.4,0.0,RB
22632,32.5,2.2,0.0,RB
22636,48.5,11.7,0.0,RC
22640,24.2,15.8,0.0,P
22641,7.100000000000001,2.5,0.0,LB
22642,19.3,9.1,0.0,P
22643,27.1,15.3,1.0,P
22644,8.100000000000001,12.5,0.0,LB
22645,26.8,19.6,0.0,TK
22646,41.1,2.6,0.0,RB
22647,34.2,15.3,0.0,RE
22648,11.2,2.8,1.0,LB
22651,38.8,9.1,0.0,RB
22654,25.0,11.4,0.0,P
22655,38.6,9.7,1.0,RB
22657,19.6,9.4,0.0,P
22659,30.4,8.6,0.0,P
22660,27.6,16.8,1.0,P
22664,25.6,13.7,0.0,P
22667,36.5,8.4,0.0,RB
22668,37.0,22.9,0.0,RE
22670,29.4,19.4,0.0,TK
22672,37.6,3.8,0.0,RB
22674,40.1,13.5,0.0,RB
22677,25.6,20.1,0.0,TK
22678,32.5,1.2,0.0,RB
22679,35.2,6.4,1.0,RB
22680,29.9,11.8,0.0,P
22681,41.1,12.0,0.0,RB
22682,38.5,15.8,0.0,RE
22686,19.4,7.6,0.0,P
22687,34.2,19.7,1.0,RE
22688,23.4,1.0,0.0,P
22689,33.4,17.8,0.0,RE
22690,13.5,5.3,1.0,LB
22691,20.1,4.6,1.0,P
22692,24.2,13.3,0.0,P
22693,14.8,12.0,0.0,LB
22695,23.4,1.2,0.0,P
22696,25.1,6.4,0.0,P
22697,38.0,5.1,0.0,RB
22698,12.4,21.4,0.0,LE
22699,24.4,0.5,1.0,P
22702,22.2,13.7,0.0,P
22705,33.7,10.5,1.0,RB
22706,13.8,16.9,1.0,LE
22707,40.1,35.8,0.0,RW
22708,23.2,7.6,1.0,P
22709,39.3,12.2,0.0,RB
22711,31.4,10.5,1.0,RB
22712,38.1,22.9,0.0,RW
22715,36.0,16.6,1.0,RE
22718,34.5,16.0,1.0,RE
22719,24.4,25.7,0.0,TK
22722,39.9,3.1,0.0,RB
22723,28.4,3.1,0.0,P
22724,8.2,22.9,0.0,LW
22725,13.7,15.6,1.0,LE
22728,39.8,0.2,0.0,RB
22729,26.6,25.5,0.0,TK
22730,35.3,15.8,0.0,RE
22731,32.1,3.0,0.0,RB
22732,12.5,10.5,0.0,LB
22733,12.7,6.6,0.0,LB
22734,28.1,4.9,0.0,P
22735,34.7,4.1,0.0,RB
22736,13.2,12.0,0.0,LB
22737,26.0,21.0,1.0,TK
22738,29.6,18.3,1.0,P
22739,9.2,19.6,0.0,LE
22740,25.1,2.0,0.0,P
22741,30.7,0.7,0.0,P
22743,39.1,6.8,0.0,RB
22744,24.5,1.0,0.0,P
22745,24.4,0.5,1.0,P
22747,26.3,0.8,0.0,P
22748,25.8,13.0,1.0,P
22749,27.9,16.3,0.0,P
22750,24.8,21.0,0.0,TK
22751,30.9,0.7,1.0,P
22752,39.1,15.5,0.0,RE
22753,8.100000000000001,18.6,1.0,LE
22754,34.0,12.2,0.0,RB
22755,36.8,17.8,1.0,RE
22757,7.399999999999999,12.7,1.0,LB
22758,30.2,9.1,1.0,P
22759,48.3,6.4,0.0,RC
22762,22.9,26.0,1.0,TK
22763,24.7,19.6,1.0,TK
22764,34.8,25.8,0.0,RW
22765,29.1,17.6,1.0,P
22766,28.9,24.7,0.0,TK
22770,9.9,22.9,0.0,LW
22772,14.5,14.5,1.0,LE
22776,43.2,1.8,1.0,RB
22777,15.1,25.0,0.0,LW
22778,30.2,20.9,1.0,TK
22780,24.5,6.9,1.0,P
22782,24.8,7.4,0.0,P
22785,25.8,16.3,0.0,P
22786,24.5,13.2,0.0,P
22793,29.9,24.2,1.0,TK
22796,25.0,21.4,0.0,TK
22797,41.3,18.1,0.0,RE
22798,41.9,0.7,0.0,RB
22799,45.0,6.3,0.0,RB
22800,44.5,15.0,1.0,RE
22801,7.800000000000001,17.3,0.0,LE
22804,37.0,22.7,1.0,RE
22805,3.6000000000000014,15.3,0.0,LW
22806,5.100000000000001,19.2,0.0,LW
22807,15.8,0.8,1.0,LB
22808,13.3,10.5,0.0,LB
22809,13.0,8.9,1.0,LB
22810,29.1,7.7,0.0,P
22812,28.8,5.1,0.0,P
22813,10.5,3.0,0.0,LB
22819,23.5,6.3,0.0,P
22820,38.0,10.2,1.0,RB
22821,22.5,3.6,1.0,P
22823,18.4,1.8,0.0,LB
22825,31.4,8.2,0.0,RB
22826,28.8,15.6,1.0,P
22827,9.7,16.9,0.0,LE
22829,33.2,17.8,1.0,RE
22834,41.7,18.9,0.0,RE
22836,2.8000000000000007,14.3,1.0,LW
22840,35.8,3.0,0.0,RB
22844,30.8,6.3,0.0,P
22845,21.7,25.1,1.0,TK
22846,6.699999999999999,16.3,0.0,LE
22848,25.1,22.4,0.0,TK
22849,35.0,24.5,1.0,RE
22851,26.8,9.1,1.0,P
22855,37.5,9.9,0.0,RB
22858,30.8,5.7,1.0,P
22859,46.8,0.9,1.0,RB
22861,27.4,9.9,0.0,P
22862,37.5,1.5,1.0,RB
22863,35.8,22.4,1.0,RE
22864,19.4,5.7,1.0,P
22865,44.1,2.1,1.0,RB
22867,28.2,12.0,1.0,P
22869,35.8,15.4,0.0,RE
22870,28.2,9.1,1.0,P
22871,19.4,23.6,0.0,TK
22873,36.7,18.8,1.0,RE
22874,20.2,17.5,0.0,P
22875,20.8,8.5,1.0,P
22876,32.7,17.3,1.0,RE
22877,37.1,12.7,0.0,RB
22878,34.1,0.7,1.0,RB
22879,14.5,0.7,0.0,LB
22883,26.6,6.3,1.0,P
22889,26.6,27.4,1.0,TK
22890,18.1,28.1,1.0,T
22891,23.2,18.4,1.0,P
22894,18.1,9.3,0.0,LB
22895,12.6,10.4,1.0,LB
22896,40.0,3.0,0.0,RB
22899,24.6,8.2,0.0,P
22901,39.2,21.9,0.0,RE
22904,31.4,3.0,0.0,RB
22905,27.8,9.9,1.0,P
22907,37.1,0.7,0.0,RB
22908,26.6,5.1,0.0,P
22910,40.7,9.9,1.0,RB
22912,35.8,1.7,1.0,RB
22913,24.4,5.3,0.0,P
22914,25.0,19.6,0.0,TK
22915,22.1,10.4,0.0,P
22916,29.7,4.9,0.0,P
22918,36.3,4.9,0.0,RB
22924,18.5,0.4,0.0,LB
22925,33.3,24.1,1.0,RE
22928,41.1,9.7,1.0,RB
22929,18.5,19.0,0.0,LE
22930,48.3,0.4,1.0,RC
22931,26.4,25.1,0.0,TK
22935,8.8,4.2,0.0,LB
22936,27.8,12.0,1.0,P
22937,19.6,11.0,1.0,P
22939,35.8,5.3,0.0,RB
22942,39.2,8.2,0.0,RB
22943,35.8,15.0,1.0,RE
22946,29.3,14.4,0.0,P
22949,34.1,6.3,1.0,RB
22950,34.1,6.3,1.0,RB
22951,38.6,12.7,1.0,RB
22952,34.1,10.4,0.0,RB
22953,13.9,8.5,1.0,LB
22954,41.3,1.3,1.0,RB
22956,26.6,19.2,0.0,TK
22957,39.2,17.1,0.0,RE
22960,32.0,7.2,0.0,RB
22961,44.9,2.8,1.0,RB
22962,23.8,24.3,0.0,TK
22963,41.9,9.9,1.0,RB
22965,31.4,2.8,1.0,RB
22969,34.1,7.2,0.0,RB
22971,39.2,7.8,0.0,RB
22972,23.2,9.9,1.0,P
22973,40.0,2.3,1.0,RB
22974,41.9,5.1,0.0,RB
22975,30.8,9.3,0.0,P
22977,35.8,1.3,1.0,RB
22979,14.5,7.2,0.0,LB
22980,23.2,5.5,0.0,P
22982,29.9,18.4,0.0,P
22983,15.4,16.3,0.0,LE
22984,33.5,17.3,0.0,RE
22985,16.6,20.7,0.0,LE
22986,17.5,4.2,1.0,LB
22989,9.7,16.7,1.0,LE
22991,20.2,17.3,1.0,P
22992,34.1,1.9,0.0,RB
22994,40.0,11.6,0.0,RB
22995,35.8,24.1,0.0,RE
22996,16.0,1.9,1.0,LB
22998,25.7,15.0,0.0,P
23000,29.3,5.7,0.0,P
23002,10.3,8.7,0.0,LB
23004,24.6,6.3,1.0,P
23005,30.8,5.7,1.0,P
23007,29.3,5.7,0.0,P
23008,13.9,12.7,0.0,LB
23009,18.1,18.4,1.0,LE
23010,17.5,19.4,0.0,LE
23012,13.9,11.0,0.0,LB
23013,46.4,12.7,0.0,RB
23014,37.9,3.0,0.0,RB
23017,39.2,13.3,0.0,RB
23018,32.0,16.7,1.0,RE
23020,47.8,7.0,0.0,RC
23021,39.2,9.3,0.0,RB
23024,23.8,25.7,1.0,TK
23025,27.8,25.3,1.0,TK
23026,19.6,26.4,0.0,TK
23028,41.3,19.0,0.0,RE
23029,1.8999999999999986,5.7,1.0,LC
23034,38.6,9.9,0.0,RB
23035,20.8,9.3,1.0,P
23037,10.3,12.2,0.0,LB
23039,25.7,12.2,0.0,P
23041,38.6,14.4,1.0,RE
23042,29.9,11.6,0.0,P
23044,35.0,17.7,1.0,RE
23047,40.0,2.8,0.0,RB
23048,18.7,1.7,1.0,LB
23049,41.3,0.7,1.0,RB
23050,34.1,1.3,0.0,RB
23051,19.6,15.4,0.0,P
23052,46.4,13.7,1.0,RB
23053,35.8,17.1,1.0,RE
23058,20.2,2.3,0.0,P
23062,41.3,12.2,0.0,RB
23063,24.6,19.8,1.0,TK
23064,22.3,8.5,1.0,P
23065,36.5,1.3,1.0,RB
23068,29.9,14.4,1.0,P
23069,41.3,6.1,0.0,RB
23071,10.3,19.4,0.0,LE
23073,16.6,12.2,1.0,LB
23074,40.0,12.7,1.0,RB
23075,25.7,9.3,1.0,P
23077,25.1,6.6,0.0,P
23082,23.8,16.3,0.0,P
23085,11.8,22.4,0.0,LE
23086,25.7,12.0,1.0,P
23088,38.6,12.0,0.0,RB
23091,17.5,9.9,1.0,LB
23092,29.9,7.0,0.0,P
23094,17.5,4.2,1.0,LB
23095,34.1,15.0,0.0,RE
23096,26.6,8.2,0.0,P
23099,21.3,19.0,0.0,P
23100,35.6,7.0,1.0,RB
23102,24.9,0.9,0.0,P
23103,23.4,0.4,0.0,P
23104,38.4,5.7,1.0,RB
23105,31.2,4.2,0.0,RB
23106,23.4,0.4,0.0,P
23107,40.7,5.7,0.0,RB
23108,26.1,24.1,0.0,TK
23109,24.9,0.4,1.0,P
23110,39.2,4.7,0.0,RB
23111,24.9,0.4,1.0,P
23112,40.7,4.7,1.0,RB
23113,27.4,8.7,0.0,P
23114,9.7,19.0,1.0,LE
23115,24.9,20.7,0.0,TK
23116,19.2,7.6,0.0,P
23117,22.7,0.9,0.0,P
23118,38.4,12.9,0.0,RB
23119,39.2,10.8,0.0,RB
23120,25.3,19.6,0.0,TK
23121,40.7,19.6,0.0,RE
23122,23.4,25.1,1.0,TK
23123,33.5,24.1,1.0,RE
23124,27.4,0.4,0.0,P
23126,26.1,5.3,0.0,P
23127,30.6,12.9,1.0,P
23128,33.5,13.5,0.0,RB
23129,27.4,1.5,0.0,P
23130,26.8,1.5,0.0,P
23132,42.8,10.8,0.0,RB
23136,38.4,0.4,0.0,RB
23138,22.7,18.6,1.0,P
23139,24.4,6.1,0.0,P
23140,44.3,4.2,1.0,RB
23141,32.7,15.8,0.0,RE
23142,26.1,0.4,0.0,P
23143,16.2,23.4,0.0,LE
23144,14.1,0.4,1.0,LB
23146,35.6,12.5,0.0,RB
23148,15.6,5.7,0.0,LB
23149,17.7,4.2,0.0,LB
23150,16.8,1.5,0.0,LB
23151,27.4,11.8,1.0,P
23152,20.4,5.3,1.0,P
23154,20.4,14.1,1.0,P
23156,24.9,8.7,1.0,P
23157,25.7,16.3,1.0,P
23160,20.8,21.3,0.0,TK
23161,40.0,5.3,0.0,RB
23164,32.7,5.7,1.0,RB
23167,32.7,7.6,1.0,RB
23168,21.7,11.6,1.0,P
23169,29.9,16.3,0.0,P
23172,27.2,7.0,0.0,P
23176,26.6,6.3,1.0,P
23180,26.6,7.0,0.0,P
23181,17.5,25.3,0.0,TK
23182,23.8,5.7,0.0,P
23188,13.9,23.0,0.0,LE
23189,18.1,4.7,0.0,LB
23194,27.2,18.4,1.0,P
23195,41.3,32.1,0.0,RW
23196,33.5,10.4,1.0,RB
23197,44.1,17.9,0.0,RW
23198,25.1,6.3,0.0,P
23199,24.6,7.0,1.0,P
23202,39.4,13.5,0.0,RB
23204,40.0,13.5,1.0,RB
23208,28.5,23.8,1.0,TK
23210,12.8,13.5,0.0,LB
23215,2.8999999999999986,10.8,1.0,LC
23217,6.5,16.3,0.0,LE
23218,12.8,22.8,1.0,LE
23219,13.3,7.0,0.0,LB
23220,39.2,2.6,0.0,RB
23226,16.6,4.2,0.0,LB
23228,16.6,25.3,0.0,LE
23230,20.2,1.3,1.0,P
23231,14.5,15.6,0.0,LE
23232,21.7,20.0,0.0,TK
23235,40.0,23.0,0.0,RW
23237,6.699999999999999,11.6,0.0,LB
23239,39.2,12.0,0.0,RB
23243,34.1,12.0,1.0,RB
23244,8.2,20.0,1.0,LW
23245,47.8,2.6,1.0,RC
23246,11.8,17.9,1.0,LE
23247,38.6,21.3,0.0,RE
23248,13.9,15.0,0.0,LE
23249,11.2,21.3,0.0,LE
23251,11.8,23.0,0.0,LW
23252,20.2,17.9,0.0,P
23253,32.7,5.3,0.0,RB
23257,40.0,21.9,0.0,RW
23259,29.3,8.2,0.0,P
23262,16.6,7.6,0.0,LB
23263,31.2,19.2,0.0,RE
23264,8.600000000000001,14.1,1.0,LE
23265,38.4,21.1,0.0,RE
23269,46.0,12.5,0.0,RB
23270,10.9,22.2,0.0,LW
23273,28.0,6.1,0.0,P
23276,22.3,20.5,1.0,TK
23277,35.8,5.1,1.0,RB
23278,37.3,12.5,1.0,RB
23279,32.9,5.7,1.0,RB
23284,8.8,11.8,1.0,LB
23285,40.9,19.8,0.0,RE
23287,32.9,7.2,0.0,RB
23295,32.9,16.9,0.0,RE
23297,11.6,23.2,0.0,LW
23298,32.9,17.5,0.0,RE
23301,29.3,2.6,1.0,P
23302,3.8000000000000007,12.5,0.0,LB
23306,43.0,2.6,0.0,RB
23307,36.5,2.6,1.0,RB
23308,36.5,1.5,1.0,RB
23309,32.3,9.7,0.0,RB
23313,18.1,9.7,0.0,LB
23314,35.8,13.5,0.0,RB
23315,6.5,15.6,0.0,LE
23318,14.9,13.3,0.0,LB
23320,28.5,2.6,1.0,P
23324,24.4,12.2,1.0,P
23325,37.1,15.0,0.0,RE
23326,15.6,3.2,1.0,LB
23328,17.7,3.8,0.0,LB
23330,20.0,20.7,1.0,TK
23331,37.1,12.7,0.0,RB
23332,14.9,25.3,0.0,LW
23333,25.5,9.9,1.0,P
23334,42.2,0.2,0.0,RB
23335,10.7,3.2,0.0,LB
23336,40.3,5.7,0.0,RB
23339,34.4,2.8,0.0,RB
23340,15.2,9.1,0.0,LB
23342,14.5,9.7,1.0,LB
23343,35.0,15.8,1.0,RE
23345,39.4,1.1,0.0,RB
23349,29.3,18.1,0.0,P
23351,20.8,7.8,1.0,P
23354,11.8,8.5,1.0,LB
23355,7.399999999999999,3.2,1.0,LB
23357,43.4,0.4,0.0,RB
23358,40.7,0.4,1.0,RB
23359,38.4,10.8,1.0,RB
23360,34.8,12.9,1.0,RB
23364,26.1,13.7,0.0,P
23365,41.9,5.5,0.0,RB
23366,27.4,8.5,0.0,P
23367,39.2,20.9,0.0,RE
23369,11.8,15.0,0.0,LE
23370,37.7,7.8,0.0,RB
23371,39.2,13.3,0.0,RB
23372,41.3,12.2,0.0,RB
23373,39.8,15.0,1.0,RE
23374,16.2,15.0,0.0,LE
23375,41.3,11.2,1.0,RB
23376,14.1,16.5,0.0,LE
23378,26.6,18.6,0.0,P
23380,37.9,10.1,0.0,RB
23381,25.7,5.3,0.0,P
23382,26.6,0.4,0.0,P
23384,22.3,14.8,0.0,P
23385,35.8,16.3,0.0,RE
23386,20.8,5.7,0.0,P
23387,2.8999999999999986,17.3,0.0,LW
23390,21.5,21.9,0.0,TK
23393,18.3,16.5,0.0,LE
23394,26.1,16.5,1.0,P
23396,40.0,3.4,1.0,RB
23397,41.7,7.6,0.0,RB
23399,33.5,18.6,0.0,RE
23400,10.9,2.8,1.0,LB
23401,17.5,1.9,1.0,LB
23402,32.0,11.0,1.0,RB
23403,38.6,0.7,0.0,RB
23405,14.9,12.9,0.0,LB
23407,37.7,7.6,0.0,RB
23408,34.4,3.4,1.0,RB
23412,30.4,25.9,0.0,TK
23417,31.2,17.7,0.0,RE
23421,30.4,0.7,0.0,P
23422,24.6,0.2,1.0,P
23423,25.1,0.2,1.0,P
23428,26.6,11.4,1.0,P
23429,32.5,4.7,0.0,RB
23431,31.0,12.5,0.0,P
23432,33.5,13.5,0.0,RB
23433,28.7,9.7,0.0,P
23437,28.7,6.1,1.0,P
23438,22.3,5.1,1.0,P
23440,33.5,12.5,1.0,RB
23441,27.2,8.5,0.0,P
23442,30.1,9.7,0.0,P
23444,40.3,9.7,1.0,RB
23445,13.1,6.8,0.0,LB
23446,37.3,1.1,1.0,RB
23449,10.9,12.5,0.0,LB
23450,30.1,2.1,0.0,P
23452,25.7,15.2,0.0,P
23454,38.8,1.1,0.0,RB
23456,17.9,15.8,1.0,LE
23457,14.9,15.2,1.0,LE
23458,22.1,21.5,1.0,TK
23459,36.0,19.8,1.0,RE
23460,10.5,7.2,0.0,LB
23461,33.3,15.2,0.0,RE
23462,4.800000000000001,2.6,1.0,LB
23463,24.9,18.1,1.0,P
23464,25.3,14.1,1.0,P
23467,32.5,17.9,0.0,RE
23468,20.4,4.7,1.0,P
23470,25.1,8.2,0.0,P
23471,38.8,1.3,1.0,RB
23472,36.7,15.0,0.0,RE
23475,37.9,9.9,0.0,RB
23477,42.4,21.9,0.0,RW
23478,41.5,0.2,0.0,RB
23482,13.3,15.0,0.0,LE
23484,38.4,3.0,0.0,RB
23486,7.399999999999999,1.5,0.0,LB
23488,37.7,5.5,1.0,RB
23492,21.9,5.9,1.0,P
23495,24.0,6.6,1.0,P
23496,42.8,18.4,0.0,RE
23499,25.3,9.3,0.0,P
23500,37.7,7.6,1.0,RB
23501,39.8,0.4,0.0,RB
23502,26.8,17.7,0.0,P
23503,37.5,22.2,1.0,RE
23505,36.9,18.1,1.0,RE
23507,22.7,26.8,0.0,TK
23509,10.5,11.8,0.0,LB
23511,37.5,7.8,1.0,RB
23512,28.7,0.7,1.0,P
23513,39.2,15.0,0.0,RE
23515,20.2,2.8,0.0,P
23519,26.6,16.0,0.0,P
23521,29.3,8.5,1.0,P
23522,13.9,12.7,1.0,LB
23523,33.5,11.2,0.0,RB
23524,37.1,3.4,1.0,RB
23525,40.0,3.4,1.0,RB
23526,44.1,29.5,0.0,RW
23527,41.3,9.3,1.0,RB
23528,30.8,12.7,0.0,P
23529,29.3,3.4,1.0,P
23530,38.6,9.3,0.0,RB
23532,40.0,5.1,1.0,RB
23533,23.4,13.5,0.0,P
23534,36.9,14.1,1.0,RE
23538,14.1,14.8,1.0,LE
23539,33.3,10.8,0.0,RB
23541,38.2,15.2,0.0,RE
23542,41.1,1.5,1.0,RB
23543,26.6,15.6,0.0,P
23546,45.3,3.0,0.0,RB
23547,8.2,5.9,0.0,LB
23548,33.1,19.2,0.0,RE
23550,26.1,0.4,1.0,P
23552,36.3,0.4,1.0,RB
23553,24.9,0.9,1.0,P
23554,14.1,7.6,0.0,LB
23555,34.8,7.6,1.0,RB
23556,12.6,6.3,0.0,LB
23557,26.1,0.4,1.0,P
23559,27.4,4.7,0.0,P
23560,32.0,7.0,0.0,RB
23561,24.9,6.3,1.0,P
23562,12.6,3.0,0.0,LB
23563,31.2,0.9,1.0,RB
23565,20.4,12.5,0.0,P
23566,10.5,5.5,1.0,LB
23569,36.9,8.9,0.0,RB
23570,35.4,6.6,0.0,RB
23571,37.5,2.8,0.0,RB
23574,13.5,14.4,0.0,LE
23575,20.6,1.5,0.0,P
23576,17.9,17.7,0.0,LE
23578,14.1,1.5,0.0,LB
23580,23.4,5.5,1.0,P
23581,4.800000000000001,15.0,0.0,LE
23582,7.199999999999999,11.2,0.0,LB
23584,29.3,18.6,0.0,P
23585,18.7,10.8,0.0,LB
23590,35.2,10.6,0.0,RB
23591,24.6,26.6,1.0,TK
23593,28.7,6.3,1.0,P
23594,25.1,7.6,0.0,P
23595,28.0,9.3,1.0,P
23597,10.3,16.9,0.0,LE
23599,25.7,19.2,0.0,TK
23601,37.3,3.0,0.0,RB
23602,4.399999999999999,1.3,0.0,LB
23604,10.1,5.1,1.0,LB
23605,31.4,8.5,0.0,RB
23608,43.8,9.7,1.0,RB
23609,20.8,5.1,0.0,P
23610,22.3,8.0,1.0,P
23611,34.4,17.9,1.0,RE
23612,24.6,5.7,1.0,P
23614,37.3,10.1,0.0,RB
23616,34.4,17.3,0.0,RE
23618,12.2,11.4,0.0,LB
23619,24.6,11.4,1.0,P
23621,20.8,25.7,1.0,TK
23623,23.8,25.3,1.0,TK
23625,38.6,13.3,0.0,RB
23626,39.2,15.0,0.0,RE
23630,30.8,4.0,0.0,P
23632,27.2,2.6,0.0,P
23635,14.1,13.9,0.0,LB
23638,16.6,11.8,0.0,LB
23640,37.3,14.1,1.0,RE
23641,9.5,3.0,0.0,LB
23642,15.2,16.3,0.0,LE
23643,5.899999999999999,2.3,1.0,LB
23644,16.6,17.3,1.0,LE
23646,13.1,18.6,1.0,LE
23647,12.2,0.7,0.0,LB
23648,36.5,14.8,1.0,RE
23650,25.1,8.0,1.0,P
23651,39.4,8.5,0.0,RB
23652,17.9,15.8,0.0,LE
23654,34.4,23.6,0.0,RE
23655,23.8,12.9,0.0,P
23658,25.7,6.8,1.0,P
23659,24.6,13.5,1.0,P
23660,17.9,19.2,0.0,LE
23661,42.4,3.4,1.0,RB
23662,37.9,14.8,0.0,RE
23663,25.7,8.0,1.0,P
23664,14.5,13.5,0.0,LB
23666,31.4,2.3,0.0,RB
23667,25.1,15.2,1.0,P
23668,24.6,26.4,0.0,TK
23669,39.4,20.5,0.0,RE
23671,21.7,18.6,1.0,P
23673,40.3,9.7,1.0,RB
23675,30.1,2.1,0.0,P
23678,27.0,43.2,1.0,T
23682,27.0,16.9,0.0,P
23683,34.8,15.6,0.0,RE
23684,38.8,3.4,0.0,RB
23686,39.4,14.4,0.0,RE
23687,0.6000000000000014,0.4,0.0,LC
23688,35.8,17.9,1.0,RE
23690,42.4,1.3,0.0,RB
23691,37.3,1.3,0.0,RB
23692,40.3,11.0,1.0,RB
23694,15.2,17.3,1.0,LE
23695,17.3,0.7,0.0,LB
23700,10.1,7.6,0.0,LB
23702,10.1,17.3,0.0,LE
23703,21.7,5.3,0.0,P
23704,42.4,20.7,0.0,RW
23705,35.6,0.2,1.0,RB
23710,39.4,13.5,0.0,RB
23714,40.0,15.4,0.0,RE
23715,33.5,3.6,1.0,RB
23716,32.0,19.0,0.0,RE
23717,25.5,11.2,1.0,P
23719,18.3,16.0,1.0,LE
23720,38.6,10.1,0.0,RB
23724,21.5,10.1,0.0,P
23728,19.2,4.9,1.0,P
23730,14.5,0.7,1.0,LB
23733,8.8,6.8,0.0,LB
23738,10.1,9.1,0.0,LB
23739,6.5,18.6,0.0,LW
23744,28.7,17.3,0.0,P
23747,32.9,8.0,0.0,RB
23748,38.2,10.6,0.0,RB
23752,37.3,25.3,0.0,RW
23754,41.7,5.1,0.0,RB
23756,10.7,16.3,0.0,LE
23757,31.2,6.3,1.0,RB
23759,33.7,13.3,1.0,RB
23760,13.3,7.0,1.0,LB
23761,8.2,18.4,1.0,LE
23765,21.5,8.5,0.0,P
23768,28.7,13.3,0.0,P
23771,11.6,0.7,0.0,LB
23772,14.9,0.7,1.0,LB
23773,12.2,22.4,0.0,LE
23774,34.6,26.8,0.0,RW
23776,40.3,9.7,0.0,RB
23779,31.8,3.0,0.0,RB
23780,31.8,16.3,0.0,RE
23781,35.8,11.4,0.0,RB
23782,8.0,1.9,0.0,LB
23786,47.2,5.7,0.0,RC
23787,27.4,5.7,0.0,P
23789,14.3,1.9,0.0,LB
23791,40.3,10.1,1.0,RB
23794,26.8,0.4,1.0,P
23795,19.8,4.7,0.0,P
23796,8.8,11.6,1.0,LB
23798,26.8,3.4,0.0,P
23800,34.1,3.4,1.0,RB
23801,24.9,16.9,0.0,P
23802,28.2,1.1,1.0,P
23803,27.4,1.7,0.0,P
23804,24.0,8.7,1.0,P
23805,34.8,15.6,0.0,RE
23806,25.3,19.6,1.0,TK
23808,22.7,20.9,0.0,TK
